Festival,Year,Track,Track slug,Title,Brand,Agency,Category,Award,Board image,Entry URL,Permalink
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,CHEAT CODES,MERCURY,FCB NEW ZEALAND,Retail Promotions & Competitions,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/b308a59815be454a828e22d48df72788?quality=85&format=webp,https://www.lovethework.com/work/entries/cheat-codes-772598,/awards/spikes_asia/2026/campaigns/cheat-codes-mercury-fcb-new-zealand-2026-2/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,BACK TO KAI TAK,CATHAY,LEO HONG KONG,"Travel, Leisure, Retail, Restaurants & Fast Food Chains",Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/49df638fcc8343c2bef42b85c1e6dbd5?quality=85&format=webp,https://www.lovethework.com/work/entries/back-to-kai-tak-772595,/awards/spikes_asia/2026/campaigns/back-to-kai-tak-cathay-leo-hong-kong-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,ONE NOODLE,HARAKU RAMEN,BLKJ HAVAS,Launch/Relaunch,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/f43a17e513764061a27d43ded5b71d1d?quality=85&format=webp,https://www.lovethework.com/work/entries/one-noodle-769902,/awards/spikes_asia/2026/campaigns/one-noodle-haraku-ramen-blkj-havas-2026-2/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,SAFE SKETCH,SAVE THE CHILDREN,CHEIL HONG KONG,Use of Mobile & Devices,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/991e49a6692f4e8fb5deba0b937366de?quality=85&format=webp,https://www.lovethework.com/work/entries/safe-sketch-769842,/awards/spikes_asia/2026/campaigns/safe-sketch-save-the-children-cheil-hong-kong-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,THE MISPRONOUNCED HEINZ,HEINZ,SHOOTING STELLAR COMPANY,360 Integrated Brand Experience,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/84619e7b7d5a4ea3a861bb43e371454b?quality=85&format=webp,https://www.lovethework.com/work/entries/the-mispronounced-heinz-769796,/awards/spikes_asia/2026/campaigns/the-mispronounced-heinz-heinz-shooting-stellar-company-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,GARUDA RAKSHAK,DSP MUTUAL FUNDS,DENTSU CREATIVE,New Realities & Emerging Tech,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/fd608adb8feb426fab936573ef6661c0?quality=85&format=webp,https://www.lovethework.com/work/entries/garuda-rakshak-769905,/awards/spikes_asia/2026/campaigns/garuda-rakshak-dsp-mutual-funds-dentsu-creative-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,BARELY NOTICEABLE PROMOTIONS,BUDWEISER,BUDWEISER CHINA,Launch/Relaunch,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/a750c6f1e4b04000a4f25d4b3e62b201?quality=85&format=webp,https://www.lovethework.com/work/entries/barely-noticeable-promotions-769913,/awards/spikes_asia/2026/campaigns/barely-noticeable-promotions-budweiser-budweiser-china-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,THE LAWS OF CRICKET,VICTORIA BITTER,"DROGA5 ANZ, PART OF ACCENTURE SONG",Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/4b360dd2d97d4af19e11efbe1aa8b783?quality=85&format=webp,https://www.lovethework.com/work/entries/the-laws-of-cricket-771195,/awards/spikes_asia/2026/campaigns/the-laws-of-cricket-victoria-bitter-droga5-anz-part-of-accenture-song-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,MEET ME AT THE COKE SIGN,COCA-COLA,OGILVY,Single-market Campaign,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/51c67d4b2f594be59e5c4f25a7546cb4?quality=85&format=webp,https://www.lovethework.com/work/entries/meet-me-at-the-coke-sign-769898,/awards/spikes_asia/2026/campaigns/meet-me-at-the-coke-sign-coca-cola-ogilvy-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,ACKO TAILOR,ACKO GENERAL INSURANCE LIMITED,LEO,Cultural Engagement,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/e82941d6ae59462c8a4b451cb2aed8ed?quality=85&format=webp,https://www.lovethework.com/work/entries/acko-tailor-772590,/awards/spikes_asia/2026/campaigns/acko-tailor-acko-general-insurance-limited-leo-2026-2/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,GAMIFRIES,MCDONALD'S,BBH SINGAPORE,Breakthrough on a Budget,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/611b257441894808a5f211d854334b81?quality=85&format=webp,https://www.lovethework.com/work/entries/gamifries-771096,/awards/spikes_asia/2026/campaigns/gamifries-mcdonalds-bbh-singapore-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,WHISKAS® LOCATOR,WHISKAS®,OGENCY,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/b17ca1ce481f4b2d8923b824bb4fa5ae?quality=85&format=webp,https://www.lovethework.com/work/entries/whiskas-locator-769609,/awards/spikes_asia/2026/campaigns/whiskas-locator-whiskas-ogency-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,HYAKUYOZU - UNFOLDING PATTERNS OF A HUNDRED WONDERS｜DAIMARU MATSUZAKAYA DEPARTMENT STORES,DAIMARU MATSUZAKAYA DEPARTMENT STORES,DAIMARU MATSUZAKAYA DEPARTMENT STORES,Use of Website/Microsites,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/d8d990f9a673497e9a76295c5288fbe9?quality=85&format=webp,https://www.lovethework.com/work/entries/hyakuyozu-unfolding-patterns-of-a-hundred-wondersdaimaru-matsuzakaya-department-stores-769881,/awards/spikes_asia/2026/campaigns/hyakuyozu-unfolding-patterns-of-a-hundred-wondersdaimaru-matsuzakaya-department-stores-daimaru-matsuzakaya-department-st/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,GAMIFRIES,MCDONALD'S,BBH SINGAPORE,Guerrilla Marketing & Stunts,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/611b257441894808a5f211d854334b81?quality=85&format=webp,https://www.lovethework.com/work/entries/gamifries-771139,/awards/spikes_asia/2026/campaigns/gamifries-mcdonalds-bbh-singapore-2026-2/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,LEGO YELLOW HOUSE,LEGO,OUR LEGO AGENCY,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/5ddbe38e5c1540419251381ffa304576?quality=85&format=webp,https://www.lovethework.com/work/entries/lego-yellow-house-769764,/awards/spikes_asia/2026/campaigns/lego-yellow-house-lego-our-lego-agency-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,TOXIC BACKFIRE,SAMSUNG,CHEIL PENGTAI BEIJING,Gaming-Led Brand Experience,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/de25773a856041d1ac037682e229dc01?quality=85&format=webp,https://www.lovethework.com/work/entries/toxic-backfire-769772,/awards/spikes_asia/2026/campaigns/toxic-backfire-samsung-cheil-pengtai-beijing-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,FOUND IN THE SHADOWS,MCDONALD'S,LEO,"Travel, Leisure, Retail, Restaurants & Fast Food Chains",Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/c203e1cbaddb4c529bd3a5db202e729b?quality=85&format=webp,https://www.lovethework.com/work/entries/found-in-the-shadows-770744,/awards/spikes_asia/2026/campaigns/found-in-the-shadows-mcdonalds-leo-2026-2/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,THE WORST CHILDREN'S LIBRARY,SAMSUNG NZ,MCCANN NEW ZEALAND,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/92adc488ec0240ac939ad04662f73311?quality=85&format=webp,https://www.lovethework.com/work/entries/the-worst-childrens-library-769866,/awards/spikes_asia/2026/campaigns/the-worst-childrens-library-samsung-nz-mccann-new-zealand-2026-2/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,THE 1/2 PARFAIT,DENNY’S JAPAN CO.,"LTD., I&S BBDO",Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/62f7d3bbada843f18c53d321aefb9add?quality=85&format=webp,https://www.lovethework.com/work/entries/the-12-parfait-769848,/awards/spikes_asia/2026/campaigns/the-12-parfait-dennys-japan-co-ltd-i-and-s-bbdo-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,INTO ART,TELSTRA,+61,Sponsorship & Brand Partnerships,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/23bdbb0a20d440bfb57e1e9dd6d322e1?quality=85&format=webp,https://www.lovethework.com/work/entries/into-art-772585,/awards/spikes_asia/2026/campaigns/into-art-telstra-61-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,SUMO,DUOLINGO,ULTRASUPERNEW,Live Brand Experience or Activation,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/8a72fecdae6147f08202e57a1a563fa2?quality=85&format=webp,https://www.lovethework.com/work/entries/sumo-770954,/awards/spikes_asia/2026/campaigns/sumo-duolingo-ultrasupernew-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,SAFE SKETCH,SAVE THE CHILDREN,CHEIL HONG KONG,Not-for-profit / Charity / Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/991e49a6692f4e8fb5deba0b937366de?quality=85&format=webp,https://www.lovethework.com/work/entries/safe-sketch-772599,/awards/spikes_asia/2026/campaigns/safe-sketch-save-the-children-cheil-hong-kong-2026-2/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,WHISKAS® LOCATOR,WHISKAS®,OGENCY,360 Integrated Brand Experience,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/b17ca1ce481f4b2d8923b824bb4fa5ae?quality=85&format=webp,https://www.lovethework.com/work/entries/whiskas-locator-772584,/awards/spikes_asia/2026/campaigns/whiskas-locator-whiskas-ogency-2026-2/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,OREO MILKY WAY DUNK,OREO,LEO INDONESIA,Use of Humour,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/d33c5d7be31741ed8374d2828c6a6c1a?quality=85&format=webp,https://www.lovethework.com/work/entries/oreo-milky-way-dunk-771058,/awards/spikes_asia/2026/campaigns/oreo-milky-way-dunk-oreo-leo-indonesia-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,THING IN SEOUL,NETFLIX SERVICES KOREA,CHEIL WORLDWIDE,Launch/Relaunch,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/1646351185e74476a876fa5602a6f18b?quality=85&format=webp,https://www.lovethework.com/work/entries/thing-in-seoul-769773,/awards/spikes_asia/2026/campaigns/thing-in-seoul-netflix-services-korea-cheil-worldwide-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,KARANGAHAPE RETURNS,KARANGAHAPE BUSINESS ASSOCIATION,MOTION SICKNESS,Customer Acquisition & Retention,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/5b68e69454ec42ca8a76a153ce713029?quality=85&format=webp,https://www.lovethework.com/work/entries/karangahape-returns-770799,/awards/spikes_asia/2026/campaigns/karangahape-returns-karangahape-business-association-motion-sickness-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,COMMUTER CAMO,KITKAT,VML,Market Disruption,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/d00cd4ed1ba547c59d22535e61aff327?quality=85&format=webp,https://www.lovethework.com/work/entries/commuter-camo-772583,/awards/spikes_asia/2026/campaigns/commuter-camo-kitkat-vml-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,THE GREAT IN-GAME WEDDING,BATTLEGROUND MOBILE INDIA,22FEET TRIBAL WORLDWIDE,Gaming-Led Brand Experience,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/66627bfaf8fb4262b3183c414604c7a0?quality=85&format=webp,https://www.lovethework.com/work/entries/the-great-in-game-wedding-771042,/awards/spikes_asia/2026/campaigns/the-great-in-game-wedding-battleground-mobile-india-22feet-tribal-worldwide-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,CHAI BANSURI - THE TEA FLUTE,BROOKE BOND TAJ MAHAL TEA,OGILVY,Local Brand,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/b79b43804eae486ea54374794321d26f?quality=85&format=webp,https://www.lovethework.com/work/entries/chai-bansuri-the-tea-flute-770553,/awards/spikes_asia/2026/campaigns/chai-bansuri-the-tea-flute-brooke-bond-taj-mahal-tea-ogilvy-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,HEINEKEN STARRING BARS,HEINEKEN,LEPUB,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/f9b474c037df4cfabc83ec05aa292f8f?quality=85&format=webp,https://www.lovethework.com/work/entries/heineken-starring-bars-770851,/awards/spikes_asia/2026/campaigns/heineken-starring-bars-heineken-lepub-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,SUMO STOPS,PLAYSTATION 5,ATALI,Digital Installations,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/c96ceb7e81844fbebf5cd9effcf52a3b?quality=85&format=webp,https://www.lovethework.com/work/entries/sumo-stops-772594,/awards/spikes_asia/2026/campaigns/sumo-stops-playstation-5-atali-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,SAFE SKETCH,SAVE THE CHILDREN,CHEIL HONG KONG,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/991e49a6692f4e8fb5deba0b937366de?quality=85&format=webp,https://www.lovethework.com/work/entries/safe-sketch-769787,/awards/spikes_asia/2026/campaigns/safe-sketch-save-the-children-cheil-hong-kong-2026-3/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,CAMP IRL,HIGH PEAK OUTDOOR,DENTSU CREATIVE,Gaming-Led Brand Experience,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/336c6b35a9ed4dd4abaebe46ceece809?quality=85&format=webp,https://www.lovethework.com/work/entries/camp-irl-771349,/awards/spikes_asia/2026/campaigns/camp-irl-high-peak-outdoor-dentsu-creative-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,THE GREAT IN-GAME WEDDING,BATTLEGROUND MOBILE INDIA,22FEET TRIBAL WORLDWIDE,Cultural Engagement,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/66627bfaf8fb4262b3183c414604c7a0?quality=85&format=webp,https://www.lovethework.com/work/entries/the-great-in-game-wedding-771025,/awards/spikes_asia/2026/campaigns/the-great-in-game-wedding-battleground-mobile-india-22feet-tribal-worldwide-2026-2/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,THE CEO DEEPFAKE,AUCKLAND SAVINGS BANK,"DROGA5 ANZ, PART OF ACCENTURE SONG",New Realities & Emerging Tech,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/be72ff0a94894015930abeac17deef4e?quality=85&format=webp,https://www.lovethework.com/work/entries/the-ceo-deepfake-770576,/awards/spikes_asia/2026/campaigns/the-ceo-deepfake-auckland-savings-bank-droga5-anz-part-of-accenture-song-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,BACK TO KAI TAK,CATHAY,LEO HONG KONG,Live Brand Experience or Activation,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/49df638fcc8343c2bef42b85c1e6dbd5?quality=85&format=webp,https://www.lovethework.com/work/entries/back-to-kai-tak-770959,/awards/spikes_asia/2026/campaigns/back-to-kai-tak-cathay-leo-hong-kong-2026-2/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,THE UNOFFICIAL OFFICIAL SOUND OF F1,STING,LEO,Challenger Brand,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/6c4f14e9c5e949e3b8460302dc1d5a96?quality=85&format=webp,https://www.lovethework.com/work/entries/the-unofficial-official-sound-of-f1-771318,/awards/spikes_asia/2026/campaigns/the-unofficial-official-sound-of-f1-sting-leo-2026-3/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,A.I. IRRESPONSIBLY,BREWLANDER,BLKJ HAVAS,Challenger Brand,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/74c0ab4b898e40b5b74bf9f34540f4aa?quality=85&format=webp,https://www.lovethework.com/work/entries/ai-irresponsibly-770815,/awards/spikes_asia/2026/campaigns/ai-irresponsibly-brewlander-blkj-havas-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,ONE NOODLE,HARAKU RAMEN,BLKJ HAVAS,Gaming-Led Brand Experience,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/f43a17e513764061a27d43ded5b71d1d?quality=85&format=webp,https://www.lovethework.com/work/entries/one-noodle-769909,/awards/spikes_asia/2026/campaigns/one-noodle-haraku-ramen-blkj-havas-2026-3/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,HEINEKEN TRUST BARS,HEINEKEN,LEPUB,Customer Retail/In-store Experience,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/b88a9669ca90417ebddf25d1e8cef9d7?quality=85&format=webp,https://www.lovethework.com/work/entries/heineken-trust-bars-770780,/awards/spikes_asia/2026/campaigns/heineken-trust-bars-heineken-lepub-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,SKINNY FOR LIFE,SKINNY,COLENSO BBDO,Tech-led Brand Experience,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/c09ad0c19770401cb05879c3ea02aecd?quality=85&format=webp,https://www.lovethework.com/work/entries/skinny-for-life-771169,/awards/spikes_asia/2026/campaigns/skinny-for-life-skinny-colenso-bbdo-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,THE KILOMETER LOYALTY EXCHANGE,HONDA,TU7UH CREATIVE LAB,Customer Acquisition & Retention,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/4cd9eb497dda4b658e3b54520e095905?quality=85&format=webp,https://www.lovethework.com/work/entries/the-kilometer-loyalty-exchange-772586,/awards/spikes_asia/2026/campaigns/the-kilometer-loyalty-exchange-honda-tu7uh-creative-lab-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,HEINEKEN STARRING BARS,HEINEKEN,LEPUB,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/f9b474c037df4cfabc83ec05aa292f8f?quality=85&format=webp,https://www.lovethework.com/work/entries/heineken-starring-bars-770833,/awards/spikes_asia/2026/campaigns/heineken-starring-bars-heineken-lepub-2026-2/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,BEST AFTER 2055,TAKAMATSU CITY,SHISEIDO CREATIVE,Cultural Engagement,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/fe2abe1fa4ad48898f91c095aac86250?quality=85&format=webp,https://www.lovethework.com/work/entries/best-after-2055-772591,/awards/spikes_asia/2026/campaigns/best-after-2055-takamatsu-city-shiseido-creative-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,DARESCORE,MOUNTAIN DEW,LEO,Single-market Campaign,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/2d017b7a37f1456db0d330ecec745d14?quality=85&format=webp,https://www.lovethework.com/work/entries/darescore-771258,/awards/spikes_asia/2026/campaigns/darescore-mountain-dew-leo-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,HAVEN,SUNCORP INSURANCE,LEO,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/eef4bede4b484e59a72889a64dcdcc39?quality=85&format=webp,https://www.lovethework.com/work/entries/haven-772582,/awards/spikes_asia/2026/campaigns/haven-suncorp-insurance-leo-2026/
Spikes Asia,2026,Brand Experience & Activation,brand-experience-activation,VOICE OF FOOD,AJINOMOTO CO.,DENTSU INC.,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/990b23397ce3487eb4552d486704f17b?quality=85&format=webp,https://www.lovethework.com/work/entries/voice-of-food-772588,/awards/spikes_asia/2026/campaigns/voice-of-food-ajinomoto-co-dentsu-inc-2026-3/
